,movieId,genre
5669,27660,2
5669,27660,7
5669,27660,14
5670,27664,7
5671,27667,10
5672,27674,4
5672,27674,5
5672,27674,7
5672,27674,12
5672,27674,15
5673,27683,0
5673,27683,4
5673,27683,10
5673,27683,14
5673,27683,15
5673,27683,17
5674,27685,4
5675,27689,0
5675,27689,5
5675,27689,15
5676,27692,0
5676,27692,4
5676,27692,7
5676,27692,16
5677,27695,0
5677,27695,4
5677,27695,7
5678,27704,0
5678,27704,7
5678,27704,15
5678,27704,16
5679,27705,0
5679,27705,7
5679,27705,15
5680,27706,1
5680,27706,3
5680,27706,4
5680,27706,8
5681,27708,0
5681,27708,1
5681,27708,7
5681,27708,13
5682,27716,4
5682,27716,5
5682,27716,7
5682,27716,13
5683,27721,7
5683,27721,12
5683,27721,13
5683,27721,16
5684,27722,7
5684,27722,13
5685,27728,0
5685,27728,2
5685,27728,7
5685,27728,14
5685,27728,15
5686,27731,1
5686,27731,2
5686,27731,3
5686,27731,8
5687,27741,7
5687,27741,13
5688,27744,7
5688,27744,13
5689,27746,10
5689,27746,15
5690,27751,7
5690,27751,10
5690,27751,12
5690,27751,15
5691,27762,4
5692,27768,7
5693,27769,7
5694,27772,10
5695,27773,12
5695,27773,15
5696,27776,7
5697,27778,8
5697,27778,10
5698,27784,10
5698,27784,12
5699,27788,7
5699,27788,12
5699,27788,14
5699,27788,15
5700,27790,3
5700,27790,4
5700,27790,5
5700,27790,7
5700,27790,8
5701,27793,0
5701,27793,10
5701,27793,14
5701,27793,16
5702,27801,0
5702,27801,15
5703,27802,0
5703,27802,5
5703,27802,7
5703,27802,15
5704,27803,7
5705,27808,4
5705,27808,7
5705,27808,13
5706,27815,7
5707,27816,0
5707,27816,1
5707,27816,7
5707,27816,16
5708,27820,6
5708,27820,7
5709,27821,7
5709,27821,15
5710,27822,7
5710,27822,15
5711,27826,4
5711,27826,7
5711,27826,13
5712,27829,6
5713,27830,7
5714,27831,5
5714,27831,7
5714,27831,15
5715,27834,7
5716,27837,0
5716,27837,1
5717,27838,7
5717,27838,15
5718,27839,7
5718,27839,10
5718,27839,12
5718,27839,15
5719,27846,6
5720,27850,6
5721,27865,0
5721,27865,1
5721,27865,7
5721,27865,15
5722,27866,7
5723,27869,0
5723,27869,7
5723,27869,16
5724,27873,6
5725,27878,6
5726,27879,6
5727,27882,6
5728,27899,4
5728,27899,6
5728,27899,7
5729,27904,2
5729,27904,7
5729,27904,12
5729,27904,14
5729,27904,15
5730,27905,0
5730,27905,7
5730,27905,8
5730,27905,14
5731,27912,6
5732,30707,7
5733,30745,4
5733,30745,5
5733,30745,7
5733,30745,10
5733,30745,12
5734,30749,7
5734,30749,16
5735,30793,1
5735,30793,3
5735,30793,4
5735,30793,8
5736,30803,7
5736,30803,13
5737,30810,1
5737,30810,4
5737,30810,8
5738,30812,7
5739,30816,7
5739,30816,11
5739,30816,13
5740,30818,7
5740,30818,11
5741,30820,7
5742,30822,4
5742,30822,7
5743,30825,4
5744,30846,5
5744,30846,7
5744,30846,15
5745,30848,7
5746,30850,7
5747,30883,4
5747,30883,8
5748,30890,7
5749,30892,2
5749,30892,6
5750,30894,7
5750,30894,10
5750,30894,12
5750,30894,14
5750,30894,15
5751,30898,4
5751,30898,7
5751,30898,13
5752,30994,4
5752,30994,7
5753,31000,4
5754,31030,3
5754,31030,7
5755,31038,7
5755,31038,13
5756,31049,4
5756,31049,15
5757,31083,4
5757,31083,13
5758,31086,5
5758,31086,7
5759,31101,0
5759,31101,5
5759,31101,7
5760,31114,4
5760,31114,7
5761,31116,7
5761,31116,16
5762,31123,4
5762,31123,5
5763,31150,2
5763,31150,8
5763,31150,14
5763,31150,16
5764,31162,4
5764,31162,7
5765,31184,0
5765,31184,2
5765,31184,8
5765,31184,14
5766,31193,2
5766,31193,3
5766,31193,11
5767,31221,0
5767,31221,1
5767,31221,5
5767,31221,7
5768,31223,3
5768,31223,4
5769,31225,7
5770,31260,7
5771,31297,4
5771,31297,11
5772,31309,5
5772,31309,7
5773,31364,5
5773,31364,7
5773,31364,12
5773,31364,15
5774,31367,0
5774,31367,1
5774,31367,4
5774,31367,5
5774,31367,13
5774,31367,15
5775,31410,7
5775,31410,16
5776,31420,0
5776,31420,5
5776,31420,7
5776,31420,15
5777,31422,3
5777,31422,4
5778,31424,0
5778,31424,10
5778,31424,14
5778,31424,15
5779,31427,10
5779,31427,12
5779,31427,15
5780,31431,7
5780,31431,10
5780,31431,12
5780,31431,15
5781,31433,4
5781,31433,13
5782,31435,7
5783,31437,7
5784,31445,4
5784,31445,7
5785,31522,7
5786,31545,5
5786,31545,9
5787,31553,0
5787,31553,1
5787,31553,14
5788,31590,5
5788,31590,7
5788,31590,15
5789,31610,7
5790,31617,0
5790,31617,1
5790,31617,7
5790,31617,13
5790,31617,16
5791,31658,1
5791,31658,2
5791,31658,8
5791,31658,13
5792,31660,0
5792,31660,2
5792,31660,7
5792,31660,14
5793,31664,0
5793,31664,4
5793,31664,13
5794,31685,4
5794,31685,13
5795,31692,4
5796,31694,4
5796,31694,11
5796,31694,13
5797,31696,0
5797,31696,8
5797,31696,10
5797,31696,15
5798,31698,1
5798,31698,3
5798,31698,4
5798,31698,8
5799,31700,3
5799,31700,4
5799,31700,7
5800,31702,7
5800,31702,16
5801,31737,12
5801,31737,15
5802,31804,0
5802,31804,8
5802,31804,10
5802,31804,12
5802,31804,14
5802,31804,15
5803,31851,4
5804,31867,0
5804,31867,4
5805,31878,0
5805,31878,4
5806,31903,7
5806,31903,13
5807,31909,4
5807,31909,10
5808,31921,1
5808,31921,4
5808,31921,5
5808,31921,7
5808,31921,12
5808,31921,15
5809,31923,0
5809,31923,1
5809,31923,4
5810,31925,1
5810,31925,4
5810,31925,13
5811,31952,4
5811,31952,5
5811,31952,7
5811,31952,12
5812,31973,7
5812,31973,16
5813,32009,4
5813,32009,7
5813,32009,13
5814,32011,10
5814,32011,15
5815,32017,0
5815,32017,4
5816,32019,4
5816,32019,5
5816,32019,11
5817,32022,6
5817,32022,16
5818,32029,0
5818,32029,5
5818,32029,7
5818,32029,15
5819,32031,1
5819,32031,2
5819,32031,3
5819,32031,4
5819,32031,8
5819,32031,14
5820,32058,7
5821,32060,10
5821,32060,12
5822,32116,4
5823,32139,7
5824,32160,4
5825,32179,5
5825,32179,7
5825,32179,15
5826,32213,10
5826,32213,12
5826,32213,14
5826,32213,15
5827,32234,7
5828,32243,0
5828,32243,4
5828,32243,5
5829,32289,3
5829,32289,4
5829,32289,7
5830,32291,4
5830,32291,7
5831,32294,7
5832,32296,1
5832,32296,4
5832,32296,5
5833,32298,4
5833,32298,13
5834,32300,0
5834,32300,4
5835,32302,6
5836,32314,1
5836,32314,4
5836,32314,6
5837,32371,5
5837,32371,7
5837,32371,9
5838,32387,0
5838,32387,7
5839,32392,4
5839,32392,5
5839,32392,7
5839,32392,17
5840,32440,0
5840,32440,4
5841,32442,4
5842,32456,2
5842,32456,4
5842,32456,7
5842,32456,8
5843,32460,0
5843,32460,4
5843,32460,5
5843,32460,7
5844,32469,4
5844,32469,5
5844,32469,7
5845,32511,0
5845,32511,1
5846,32515,1
5846,32515,7
5846,32515,16
5846,32515,17
5847,32554,2
5847,32554,8
5847,32554,14
5847,32554,15
5848,32582,6
5849,32584,7
5850,32587,0
5850,32587,5
5850,32587,9
5850,32587,12
5850,32587,15
5851,32589,4
5852,32596,0
5852,32596,1
5852,32596,4
5853,32598,4
5853,32598,13
5854,32600,7
5855,32620,4
5855,32620,11
5855,32620,13
5856,32632,0
5856,32632,5
5857,32649,7
5857,32649,16
5858,32657,2
5858,32657,7
5859,32659,4
5860,32666,4
5861,32728,7
5861,32728,12
5861,32728,15
5862,32743,7
5862,32743,10
5862,32743,15
5863,32770,7
5864,32799,7
5864,32799,13
5865,32862,4
5865,32862,13
5866,32875,4
5867,32892,7
5867,32892,16
5868,32898,0
5868,32898,1
5868,32898,8
5868,32898,14
5869,32906,7
5869,32906,16
5870,32914,7
5870,32914,10
5870,32914,15
5871,32917,4
5871,32917,8
5871,32917,13
5872,33004,1
5872,33004,4
5872,33004,14
5873,33085,10
5873,33085,15
5874,33090,2
5874,33090,4
5874,33090,14
5875,33124,7
5875,33124,16
5876,33126,4
5876,33126,17
5877,33132,0
5877,33132,5
5877,33132,7
5878,33138,1
5878,33138,4
5878,33138,7
5879,33145,4
5879,33145,7
5879,33145,13
5880,33148,4
5880,33148,5
5881,33154,6
5882,33158,0
5882,33158,5
5882,33158,15
5883,33162,0
5883,33162,7
5883,33162,13
5883,33162,16
5884,33164,10
5884,33164,15
5885,33166,5
5885,33166,7
5886,33171,7
5886,33171,12
5887,33188,4
5887,33188,13
5888,33201,7
5888,33201,12
5888,33201,13
5888,33201,15
5889,33237,7
5889,33237,11
5889,33237,13
5890,33294,2
5890,33294,8
5890,33294,10
5891,33310,7
5891,33310,13
5892,33312,4
5892,33312,11
5893,33421,7
5894,33435,6
5895,33437,0
5895,33437,5
5895,33437,7
5895,33437,15
5896,33493,0
5896,33493,1
5896,33493,14
5897,33495,4
5898,33499,4
5898,33499,13
5899,33558,1
5899,33558,7
5900,33564,4
5901,33615,1
5901,33615,2
5901,33615,3
5901,33615,4
5902,33629,1
5902,33629,4
5903,33639,3
5903,33639,6
5904,33644,10
5904,33644,15
5905,33646,4
5905,33646,7
5906,33649,4
5906,33649,7
5906,33649,13
5907,33660,7
5907,33660,13
5908,33669,1
5908,33669,4
5908,33669,7
5909,33672,0
5909,33672,4
5909,33672,7
5910,33677,6
5911,33679,0
5911,33679,1
5911,33679,4
5911,33679,13
5912,33681,0
5912,33681,1
5912,33681,3
5912,33681,8
5913,33683,10
5913,33683,15
5914,33725,4
5914,33725,7
5914,33725,11
5915,33779,4
5916,33781,7
5916,33781,13
5917,33794,0
5917,33794,5
5918,33801,0
5918,33801,1
5918,33801,8
5918,33801,14
5919,33815,4
5919,33815,7
5919,33815,13
5920,33826,4
5920,33826,7
5921,33830,1
5921,33830,4
5921,33830,13
5922,33834,0
5922,33834,10
5922,33834,15
5923,33836,4
5923,33836,8
5923,33836,13
5924,33838,6
5925,33880,4
5925,33880,7
5926,33893,4
5926,33893,5
5926,33893,15
5927,33896,10
5928,33903,4
5928,33903,5
5928,33903,7
5928,33903,13
5929,33966,4
5930,34018,4
5930,34018,11
5931,34048,0
5931,34048,1
5931,34048,14
5931,34048,15
5932,34072,6
5933,34129,4
5934,34143,7
5934,34143,10
5934,34143,15
5935,34148,7
5936,34150,0
5936,34150,1
5936,34150,14
5937,34153,6
5938,34162,4
5938,34162,13
5939,34164,4
5939,34164,7
5940,34271,5
5940,34271,7
5941,34292,0
5941,34292,10
5941,34292,14
5942,34312,4
5943,34319,0
5943,34319,14
5943,34319,15
5944,34321,3
5944,34321,4
5945,34323,0
5945,34323,5
5945,34323,10
5946,34326,7
5947,34330,7
5947,34330,12
5948,34332,0
5948,34332,1
5948,34332,3
5948,34332,4
5949,34334,0
5949,34334,1
5949,34334,14
5949,34334,15
5950,34336,4
5950,34336,13
5951,34338,4
5951,34338,6
5952,34359,4
5953,34397,0
5953,34397,1
5953,34397,7
5953,34397,15
5954,34405,0
5954,34405,1
5954,34405,14
5955,34437,4
5955,34437,7
5956,34450,0
5956,34450,4
5956,34450,5
5956,34450,7
5957,34482,7
5958,34520,0
5958,34520,1
5958,34520,4
5959,34523,4
5959,34523,7
5960,34528,4
5960,34528,7
5961,34530,4
5962,34532,7
5962,34532,10
5962,34532,12
5962,34532,15
5963,34534,0
5963,34534,5
5963,34534,7
5964,34536,0
5964,34536,7
5964,34536,16
5965,34540,4
5965,34540,7
5966,34542,6
5967,34800,4
5968,34811,0
5968,34811,5
5968,34811,7
5968,34811,15
5969,35015,1
5969,35015,7
5970,35347,2
5970,35347,7
5971,35807,4
5972,35836,4
5972,35836,13
5973,35957,10
5973,35957,15
5974,36276,7
5974,36276,12
5974,36276,15
5975,36289,1
5975,36289,3
5975,36289,4
5975,36289,8
5976,36363,4
5976,36363,7
5976,36363,14
5977,36397,1
5977,36397,2
5977,36397,3
5977,36397,4
5977,36397,8
5977,36397,16
5978,36401,4
5978,36401,8
5978,36401,10
5978,36401,15
5979,36477,4
5979,36477,7
5979,36477,13
5980,36509,0
5980,36509,1
5980,36509,10
5980,36509,12
5980,36509,14
5980,36509,15
5981,36517,7
5981,36517,15
5982,36519,0
5982,36519,5
5982,36519,15
5983,36525,4
5983,36525,8
5983,36525,13
5984,36527,7
5985,36529,0
5985,36529,5
5985,36529,7
5985,36529,15
5985,36529,16
5986,36533,7
5986,36533,10
5986,36533,12
5986,36533,15
5987,36535,4
5987,36535,7
5988,36537,4
5988,36537,7
5989,36708,1
5989,36708,2
5989,36708,4
5990,36850,0
5990,36850,4
5990,36850,5
5990,36850,15
5991,36931,0
5991,36931,5
5991,36931,7
5992,37211,4
5992,37211,11
5992,37211,17
5993,37240,6
5994,37380,0
5994,37380,10
5994,37380,14
5995,37382,5
5995,37382,7
5995,37382,15
5996,37384,4
5997,37386,0
5997,37386,14
5998,37444,4
5998,37444,10
5998,37444,13
5999,37475,7
6000,37477,0
6000,37477,4
6000,37477,5
6001,37495,8
6001,37495,12
6001,37495,13
6001,37495,15
6002,37545,7
6003,37720,5
6003,37720,7
6003,37720,10
6003,37720,15
6004,37727,0
6004,37727,7
6004,37727,15
6005,37729,2
6005,37729,4
6005,37729,8
6005,37729,11
6005,37729,13
6006,37731,5
6006,37731,7
6007,37733,0
6007,37733,5
6007,37733,7
6007,37733,15
6008,37736,7
6009,37739,7
6010,37741,5
6010,37741,7
6011,37830,0
6011,37830,1
6011,37830,2
6011,37830,8
6011,37830,14
6012,37844,4
6012,37844,7
6012,37844,13
6013,37853,0
6013,37853,1
6013,37853,5
6013,37853,15
6014,37857,1
6014,37857,3
6014,37857,7
6014,37857,8
6015,38038,1
6015,38038,2
6015,38038,3
6015,38038,4
6016,38061,4
6016,38061,5
6016,38061,12
6016,38061,15
6017,38095,0
6017,38095,5
6017,38095,7
6018,38159,7
6018,38159,13
6019,38164,7
6019,38164,13
6020,38198,6
6021,38294,0
6021,38294,1
6021,38294,7
6021,38294,8
6022,38304,6
6023,38388,7
6024,38583,0
6024,38583,10
6024,38583,14
6024,38583,15
6025,38798,4
6025,38798,7
6026,38886,4
6026,38886,7
6027,38992,7
6028,39183,7
6028,39183,13
6029,39231,4
6029,39231,7
6029,39231,13
6030,39234,7
6031,39292,5
6031,39292,7
6032,39307,3
6032,39307,7
6033,39381,5
6033,39381,7
6033,39381,17
6034,39400,0
6034,39400,10
6034,39400,12
6034,39400,15
6035,39414,4
6035,39414,7
6035,39414,13
6036,39427,15
6037,39435,0
6037,39435,1
6037,39435,7
6037,39435,17
6038,39444,4
6038,39444,7
6039,39446,10
6039,39446,15
6040,39449,4
6040,39449,7
6040,39449,13
6041,39516,7
6042,39715,4
6043,39801,1
6043,39801,4
6043,39801,8
6043,39801,10
6044,39869,7
6045,40148,5
6045,40148,7
6045,40148,15
6046,40278,0
6046,40278,7
6046,40278,16
6047,40339,0
6047,40339,1
6047,40339,2
6047,40339,3
6047,40339,4
6047,40339,14
6048,40412,5
6048,40412,15
6049,40414,7
6049,40414,16
6050,40478,10
6050,40478,14
6050,40478,15
6051,40491,4
6051,40491,7
6052,40578,0
6052,40578,7
6053,40581,4
6053,40581,13
6054,40583,7
6054,40583,15
6055,40597,4
6055,40597,7
6056,40614,7
6056,40614,15
6057,40617,10
6057,40617,15
6058,40629,7
6058,40629,13
6059,40697,14
6060,40723,5
6060,40723,10
6060,40723,15
6061,40732,1
6061,40732,7
6061,40732,10
6061,40732,15
6062,40815,1
6062,40815,8
6062,40815,15
6063,40819,7
6063,40819,11
6063,40819,13
6064,40826,7
6064,40826,11
6064,40826,13
6065,40851,0
6065,40851,1
6065,40851,3
6065,40851,8
6066,40870,7
6067,40946,4
6067,40946,11
6068,40955,4
6068,40955,7
6069,40959,0
6069,40959,4
6069,40959,5
6069,40959,15
6070,40962,4
6070,40962,13
6071,40966,7
6072,41014,5
6072,41014,10
6072,41014,12
6072,41014,15
6073,41285,5
6073,41285,7
6073,41285,13
6074,41527,5
6074,41527,7
6074,41527,15
6074,41527,16
6075,41566,1
6075,41566,3
6075,41566,8
6076,41569,0
6076,41569,1
6076,41569,7
6076,41569,8
6076,41569,15
6077,41571,7
6077,41571,13
6078,41573,4
6078,41573,7
6078,41573,13
6079,41617,5
6079,41617,7
6079,41617,13
6080,41627,0
6080,41627,7
6081,41712,4
6081,41712,7
6082,41716,4
6082,41716,7
6082,41716,15
6083,41724,6
6084,41769,4
6084,41769,7
6084,41769,13
6085,41828,4
6085,41828,16
6086,41863,1
6086,41863,5
6086,41863,7
6087,41997,0
6087,41997,5
6087,41997,7
6087,41997,15
6088,42002,4
6088,42002,11
6089,42004,1
6089,42004,4
6089,42004,7
6090,42007,4
6090,42007,7
6090,42007,13
6091,42009,1
6091,42009,4
6092,42011,4
6092,42011,5
6093,42013,4
6094,42015,0
6094,42015,1
6094,42015,4
6094,42015,7
6094,42015,13
6095,42018,4
6095,42018,7
6096,42176,7
6096,42176,15
6097,42191,2
6097,42191,3
6098,42285,10
6098,42285,15
6099,42418,1
6099,42418,7
6099,42418,13
6100,42422,2
6100,42422,7
6100,42422,13
6100,42422,14
6101,42556,8
6101,42556,12
6101,42556,17
6102,42559,0
6102,42559,1
6102,42559,7
6103,42602,6
6104,42632,5
6104,42632,7
6104,42632,12
6104,42632,15
6105,42638,4
6105,42638,7
6106,42718,0
6106,42718,5
6106,42718,14
6107,42723,10
6108,42725,4
6109,42728,7
6109,42728,13
6110,42730,7
6111,42732,4
6112,42734,2
6112,42734,3
6112,42734,4
6113,42738,0
6113,42738,8
6113,42738,10
6114,42740,4
6115,42761,1
6115,42761,3
6115,42761,4
6115,42761,8
6116,42943,1
6116,42943,7
6116,42943,16
6117,42946,0
6117,42946,4
6118,43289,1
6118,43289,4
6118,43289,7
6118,43289,8
6119,43333,7
6119,43333,13
6120,43376,7
6120,43376,16
6121,43396,7
6122,43419,0
6122,43419,4
6122,43419,5
6122,43419,17
6123,43460,4
6123,43460,7
6124,43549,0
6124,43549,5
6124,43549,7
6124,43549,10
6125,43556,7
6126,43558,0
6126,43558,4
6126,43558,5
6127,43560,3
6127,43560,4
6127,43560,8
6128,43677,7
6128,43677,16
6129,43679,10
6129,43679,12
6129,43679,15
6130,43684,4
6130,43684,7
6130,43684,13
6131,43708,4
6131,43708,6
6132,43744,4
6132,43744,7
6132,43744,13
6133,43836,1
6133,43836,4
6133,43836,5
6134,43869,1
6134,43869,2
6134,43869,3
6134,43869,4
6135,43871,5
6135,43871,7
6135,43871,15
6136,43904,10
6136,43904,15
6137,43908,7
6138,43912,5
6138,43912,7
6139,43914,7
6140,43917,0
6140,43917,1
6140,43917,7
6140,43917,13
6141,43919,4
6141,43919,13
6142,43921,0
6142,43921,5
6142,43921,15
6143,43928,0
6143,43928,8
6143,43928,14
6143,43928,15
6144,43930,4
6144,43930,13
6145,43932,0
6145,43932,7
6145,43932,8
6145,43932,10
6145,43932,12
6145,43932,14
6145,43932,15
6146,43936,5
6146,43936,15
6147,44004,4
6147,44004,13
6148,44020,0
6148,44020,2
6148,44020,3
6148,44020,14
6149,44022,1
6149,44022,2
6149,44022,3
6149,44022,4
6150,44189,7
6150,44189,13
6151,44191,0
6151,44191,14
6151,44191,15
6152,44193,4
6152,44193,13
6153,44195,4
6153,44195,7
6154,44197,4
6154,44197,5
6154,44197,7
6155,44199,5
6155,44199,7
6155,44199,15
6156,44204,5
6156,44204,7
6157,44225,3
6157,44225,4
6157,44225,8
6158,44238,4
6158,44238,8
6158,44238,10
6159,44241,4
6159,44241,8
6159,44241,10
6160,44243,4
6160,44243,8
6160,44243,10
6160,44243,14
6161,44301,5
6161,44301,7
6162,44397,7
6162,44397,10
6162,44397,15
6163,44399,1
6163,44399,3
6163,44399,4
6163,44399,8
6164,44511,6
6165,44555,7
6165,44555,13
6165,44555,15
6166,44597,0
6166,44597,5
6166,44597,12
6167,44613,7
6168,44633,6
6169,44657,7
6170,44665,5
6170,44665,7
6170,44665,12
6171,44694,4
6171,44694,7
6172,44709,7
6173,44719,7
6174,44731,10
6174,44731,14
6174,44731,15
6175,44759,5
6175,44759,7
6175,44759,12
6175,44759,15
6176,44761,5
6176,44761,7
6176,44761,9
6176,44761,12
6177,44773,4
6177,44773,10
6178,44777,4
6178,44777,10
6178,44777,14
6179,44788,6
6180,44828,4
6180,44828,10
6180,44828,14
6181,44840,4
6182,44849,0
6182,44849,2
6182,44849,9
6182,44849,14
6182,44849,15
6183,44851,4
6184,44864,4
6184,44864,7
6184,44864,13
6185,44889,4
6185,44889,7
6185,44889,11
6186,44929,7
6186,44929,13
6187,44931,7
6188,44937,5
6188,44937,7
6189,44943,6
6190,44972,4
6190,44972,10
6191,44974,7
6191,44974,15
6192,45028,4
6192,45028,7
6192,45028,11
6193,45062,5
6193,45062,7
6193,45062,15
6194,45074,1
6194,45074,2
6194,45074,3
6194,45074,4
6194,45074,8
6195,45081,8
6195,45081,10
6195,45081,15
6196,45106,4
6196,45106,7
6197,45175,4
6197,45175,7
6198,45183,0
6198,45183,4
6198,45183,5
6198,45183,15
6199,45186,0
6199,45186,1
6199,45186,15
6200,45208,1
6200,45208,3
6200,45208,4
6201,45210,5
6201,45210,7
6202,45221,4
6203,45361,7
6203,45361,10
6203,45361,12
6203,45361,15
6204,45382,7
6204,45382,13
6205,45431,1
6205,45431,2
6205,45431,3
6205,45431,4
6206,45440,4
6206,45440,7
6207,45442,0
6207,45442,1
6207,45442,15
6208,45447,7
6208,45447,12
6208,45447,15
6209,45499,0
6209,45499,14
6209,45499,15
6210,45501,4
6210,45501,7
6210,45501,13
6211,45503,7
6212,45517,2
6212,45517,3
6212,45517,4
6213,45635,7
6214,45648,4
6214,45648,7
6215,45658,7
6216,45662,10
6216,45662,15
6217,45666,4
6218,45668,7
6218,45668,8
6218,45668,13
6219,45672,1
6219,45672,4
6219,45672,7
6219,45672,8
6219,45672,13
6220,45720,4
6220,45720,7
6221,45722,0
6221,45722,1
6221,45722,8
6222,45726,4
6223,45728,4
6224,45730,7
6224,45730,8
6224,45730,12
6225,45732,4
6225,45732,8
6225,45732,13
6226,45880,7
6226,45880,13
6227,45928,6
6228,45950,6
6229,45969,4
6229,45969,13
6230,46062,3
6230,46062,4
6230,46062,7
6230,46062,11
6230,46062,13
6231,46105,4
6231,46105,6
6231,46105,13
6232,46231,7
6233,46322,0
6233,46322,7
6234,46335,0
6234,46335,5
6234,46335,7
6234,46335,15
6235,46337,2
6235,46337,3
6235,46337,4
6236,46347,6
6237,46367,5
6237,46367,15
6238,46530,0
6238,46530,1
6238,46530,14
6239,46559,7
6239,46559,16
6240,46572,7
6240,46572,15
6241,46574,4
6242,46578,1
6242,46578,4
6242,46578,7
6243,46664,7
6243,46664,12
6243,46664,15
6244,46723,7
6244,46723,15
6245,46772,4
6246,46850,6
6247,46855,0
6247,46855,7
6247,46855,15
6247,46855,16
6248,46862,7
6249,46865,4
6250,46948,2
6250,46948,3
6250,46948,8
6250,46948,12
6251,46965,0
6251,46965,4
6251,46965,10
6251,46965,15
6252,46967,4
6252,46967,8
6252,46967,12
6253,46970,0
6253,46970,4
6254,46972,0
6254,46972,4
6254,46972,8
6255,46974,7
6256,46976,4
6256,46976,7
6256,46976,8
6256,46976,13
6257,47044,0
6257,47044,5
6257,47044,7
6257,47044,15
6258,47099,7
6259,47122,4
6259,47122,13
6260,47124,1
6260,47124,2
6260,47124,3
6260,47124,4
6260,47124,8
6261,47200,0
6261,47200,15
6262,47202,7
6262,47202,13
6263,47254,0
6263,47254,5
6263,47254,7
6263,47254,15
6264,47261,8
6264,47261,12
6264,47261,15
6265,47382,7
6265,47382,13
6266,47384,1
6266,47384,4
6266,47384,7
6266,47384,8
6267,47404,1
6267,47404,2
6267,47404,4
6267,47404,8
6267,47404,13
6267,47404,14
6268,47423,7
6269,47446,7
6269,47446,12
6269,47446,15
6270,47465,7
6270,47465,8
6270,47465,15
6271,47491,4
6271,47491,7
6272,47516,3
6272,47516,4
6272,47516,7
6273,47518,4
6274,47538,0
6274,47538,1
6274,47538,4
6274,47538,5
6275,47566,5
6275,47566,7
6275,47566,9
6276,47610,7
6276,47610,8
6276,47610,12
6276,47610,13
6277,47629,7
6278,47640,4
6279,47644,7
6280,47646,5
6280,47646,7
6280,47646,11
6281,47721,3
6281,47721,8
6282,47725,4
6282,47725,7
6282,47725,8
6282,47725,13
6283,47736,4
6284,47774,4
6284,47774,8
6285,47793,7
6285,47793,13
6286,47810,10
6286,47810,12
6286,47810,15
6287,47894,7
6287,47894,16
6288,47937,4
6288,47937,10
6288,47937,15
6289,47950,5
6289,47950,7
6289,47950,12
6289,47950,15
6290,47952,0
6290,47952,10
6290,47952,15
6291,47970,4
6291,47970,7
6292,47978,7
6293,47997,1
6293,47997,4
6293,47997,14
6293,47997,15
6294,47999,6
6294,47999,7
6295,48001,7
6295,48001,13
6296,48032,4
6296,48032,7
6296,48032,13
6296,48032,16
6297,48043,7
6297,48043,8
6297,48043,13
6298,48045,4
6299,48082,4
6299,48082,7
6299,48082,8
6299,48082,13
6300,48142,5
6300,48142,7
6300,48142,12
6300,48142,15
6301,48150,10
6302,48161,7
6303,48214,7
6304,48262,6
6305,48304,1
6305,48304,7
6305,48304,15
6306,48319,0
6306,48319,1
6306,48319,7
6306,48319,16
6307,48322,4
6307,48322,6
6308,48326,7
6309,48342,4
6309,48342,7
6309,48342,13
6310,48385,4
6311,48394,7
6311,48394,8
6311,48394,15
6312,48412,0
6312,48412,1
6312,48412,7
6313,48414,1
6313,48414,2
6313,48414,3
6313,48414,4
6314,48416,4
6314,48416,5
6315,48516,5
6315,48516,7
6315,48516,15
6316,48518,10
6316,48518,15
6317,48520,4
6318,48560,4
6318,48560,7
6319,48593,4
6319,48593,15
6320,48596,0
6320,48596,7
6320,48596,15
6321,48598,7
6322,48638,7
6322,48638,13
6323,48649,7
6323,48649,16
6324,48678,0
6324,48678,4
6324,48678,10
6324,48678,15
6325,48696,7
6325,48696,13
6326,48698,6
6327,48738,7
6327,48738,15
6328,48741,6
6329,48744,4
6329,48744,7
6329,48744,13
6330,48774,0
6330,48774,1
6330,48774,7
6330,48774,14
6330,48774,15
6331,48780,7
6331,48780,12
6331,48780,14
6331,48780,15
6332,48783,7
6332,48783,16
6333,48872,9
6333,48872,15
6334,48877,5
6334,48877,10
6334,48877,15
6335,48879,7
6335,48879,15
6336,48883,5
6336,48883,7
6336,48883,12
6336,48883,15
6337,48982,2
6337,48982,4
6338,48997,5
6338,48997,7
6338,48997,15
6339,49013,4
6339,49013,8
6340,49110,4
6340,49110,14
6341,49130,4
6341,49130,7
6341,49130,13
6342,49132,6
6343,49220,4
6344,49263,4
6344,49263,6
6345,49265,6
6345,49265,7
6345,49265,16
6346,49272,0
6346,49272,1
6346,49272,15
6347,49274,1
6347,49274,2
6347,49274,3
6347,49274,4
6348,49276,4
6349,49278,0
6349,49278,14
6349,49278,15
6350,49280,7
6351,49284,4
6351,49284,7
6351,49284,13
6352,49286,4
6352,49286,13
6353,49314,0
6353,49314,5
6353,49314,7
6354,49347,7
6355,49389,5
6355,49389,17
6356,49396,1
6356,49396,4
6356,49396,11
6357,49524,7
6358,49530,0
6358,49530,1
6358,49530,5
6358,49530,7
6358,49530,15
6358,49530,16
6359,49647,3
6359,49647,4
6359,49647,7
6359,49647,8
6360,49649,0
6360,49649,1
6360,49649,8
6361,49651,0
6361,49651,7
6362,49666,7
6362,49666,8
6362,49666,13
6363,49688,0
6363,49688,7
6363,49688,16
6364,49735,4
6365,49772,7
6365,49772,13
6366,49793,7
6367,49822,7
6367,49822,15
6368,49824,7
6368,49824,11
